Assembly File,..\14nmFinFET.zam

Runs,2.1.15:thickness,2.1.9:lithography.dimensionalBias.xBias,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle
72,40.963141686084214,-0.85532702941522687,6.1546631680387636
73,39.144879711536809,-0.72413602754983142,3.7169847098084978
74,38.224607713447043,3.4264302068790276,3.8839071743563949
75,36.810737412894163,-1.5193608539274788,3.9130031404070662
76,37.359760936635389,0.62520875800790499,5.7846329850416058
77,42.049045400430757,-3.6380220391527347,5.8091972008466026
78,37.561037392906513,3.7763262930171075,5.1979323274684788
79,38.728974945209899,0.2258517297165698,5.4719387448976695
80,34.670856688889877,0.44668859991215271,4.0472265339387219
81,41.765376927665777,-1.6871553562378161,3.7521253208136987
82,40.024383198104132,0.36957776484857502,4.0526201046319601
83,38.317033970219335,-0.10634633581085133,5.4322746381895355
84,41.390315315813133,-3.5263586753646328,5.822485382939977
85,34.55605817522526,1.19796290029784,5.4568106185187135
86,36.818257629320144,2.9603995984898814,5.5583701031954336
87,44.047653772925941,-0.35307132762847937,4.2886947694730457
88,36.022115000581863,2.5883550707061795,4.9317726491431664
89,43.913148370474772,-0.43487136459869896,4.3537240768661354
90,40.508391706431155,0.89885128410262116,5.9426510439688975
91,40.984904647267413,-5.2434045134678042,6.1891327461850256
92,42.01376510825289,-1.7260227941377728,4.5190529285750358
93,37.729335001387902,0.2478637332435876,4.5609679438295192
94,37.765619897686946,2.0765344930151204,6.1077441376227446
95,38.43140583933495,-1.5942562704233438,4.8161355063868712
96,41.884644283227814,-1.8161185933863391,4.4743371449069578
97,39.442764478317912,-0.79447782598597205,4.9293405883905601
98,38.317249919738913,0.37224497419584357,3.9833725731681495
99,42.12029354388342,-1.4160626734251871,4.0236172753234332
100,42.518573394861242,-5.5236623946512458,5.2820832013432097
101,40.199307755340932,-1.9522587920030363,4.1002381502136105
102,36.031091513334871,-2.6023019801939213,4.7375360225463021
103,43.046815141989541,0.8282326036052664,3.6361009937662203
104,41.554429760887366,-1.0755848224340381,4.2195479556519366
105,39.36676349950605,0.074796265646966398,3.8330604128163897
106,41.194882232847092,-3.0417944075873917,5.3703490646505196
107,39.560774001064082,-1.6821251298294211,5.7174150318501473
108,39.999124159067676,3.8933710957049894,4.6889818579353708
109,37.029114451609509,-0.32675162546278702,5.0971068466494867
110,39.869866449455792,1.0877096629418501,7.222059934335272
111,41.38995859039936,1.7625709330798804,4.7595637815605123
112,40.069511697406597,-1.0385403052416371,5.4230166177656942
113,42.690230292812302,-1.1970865717434309,4.1998640849387492
114,38.498503507495393,-0.85438902129796579,3.679188129990334
115,38.634403720007015,0.88861974792591847,3.9902588336570819
116,40.163270046883468,1.0441082617229858,4.2420679663098806
117,40.102784314152274,-3.0310459809056516,5.1251680878908736
118,38.711996031059712,2.1314771739088587,4.1997444787214491
119,41.938011161173513,-3.5864073483118508,4.0348951215629363
120,42.727234060477954,-0.087869570737147407,5.687406498573246
121,36.579367263590164,0.22824574628578506,4.9813910633136063
122,41.271525141542853,-0.05448824703392028,5.0415291148136676
123,46.698173147335751,1.3567547180316903,6.63165565711975
124,38.522654628080637,-0.33562360950791509,4.817902152653482
125,36.936260078781842,1.2782152769147177,5.4233730558205586
126,38.477575500731504,-2.4994650931350608,4.3883017101139377
127,42.242954130200381,2.2550507505293593,5.4626009934652702
128,42.02088751483744,0.40464080564444421,3.9349332213166188
129,38.162321262437274,1.1525780134985704,5.3194129444340428
130,37.639826077434087,-2.5152996545974298,5.4678756099041079
131,44.233054923869055,-0.2794340777330791,5.2372569159922335
132,39.384110420577919,-3.0617194373936436,4.9906151653326809
133,41.875200544857499,3.7699487114035457,5.4103087585285232
134,41.802532521516554,2.0971041177827505,4.5231546010702939
135,41.028875459350189,0.94529011436873212,4.6889316950489865
136,41.486340648349284,-0.75468164450452391,4.738246629341182
137,42.761837601543078,0.56425372827794806,3.9368261113940299
138,42.803209522963243,0.32775124926459559,3.8594691253604356
139,41.716510060532933,-3.149251495780145,5.9541937734865158
140,36.479024137321282,-2.5047565787866879,5.016537496116209
141,38.963532224769359,-1.2053405137369961,6.2157449596396681
142,40.816455017825696,-0.40568098479590542,4.5932684598011573
143,44.523718218578288,-0.62510497846693514,3.2924818063214429
144,39.696782742158639,-2.0573361077683394,5.8473447445305364
145,39.27694998380202,-2.2752159594616557,5.0907518093786859
146,39.403751199816199,1.8202246689928598,4.3521916207358098
147,42.619730231676741,2.2018765032596868,6.4572356277227323
148,39.719755176465888,-2.7797001690568273,5.5550957267347574
149,40.604157867264263,-1.0898398687653343,5.14022312786798
150,41.331285824488823,2.5636437176979245,4.4146955398483136
151,38.933126050517615,1.777938667903135,4.9129600824918862
152,41.983922149731107,-1.2718247743290862,6.9969577712600799
153,41.852599091531658,-0.5660643269257013,5.2577975861125941
154,42.530492664056283,-0.72004289227412321,4.5723089511087913
155,43.346205731154079,1.6886139493977994,4.6008185123667484
156,43.171898504621609,-0.32492758301015856,5.6678175358090153
157,39.491809478333764,-3.5935761532308073,4.9812001804750619
158,40.578707984271837,1.5220354984997899,5.381078390037354
159,39.430470081054665,4.195673468353867,5.3069103708572118
160,41.800813399834823,2.8676894881495114,4.9350318050145194
161,41.322490233755879,1.883410798908808,5.3937420795114157
162,43.573106358834863,-4.9436708963882259,2.8214430700201469
163,38.838636547715737,-3.2108828881720357,5.0341545021327905
164,44.61561384894005,0.62219321552793838,5.1403854080775089
165,39.37032205545777,-2.5438018710653756,5.7756348989722799
166,40.190970563324612,-0.1890887766966369,3.30939002306858
167,40.169255382062126,-3.4437782211261143,4.3901780091961662
168,37.008826651952937,4.0595430186314125,4.8731200998306132
169,41.214966564970773,-3.2091891676176947,3.6540211665842044
170,38.41229368608068,-2.1126560009745519,4.0478420780689586
171,41.719728666354463,0.32685375566031039,5.9246396558836505
172,40.11895835417689,0.56932935861172684,4.9759220009093754
173,43.029624977378631,2.6570973161563267,5.78799427064647
174,41.349978659710175,4.1640944887960121,5.5925581447002335
175,41.083503635166473,-2.9525711667730072,4.8425688813297958
176,41.257247409809452,-3.0249340838458494,4.7575010618406397
177,38.479621459259981,0.19720467927503571,5.6581468357622935
178,37.008158129797458,1.1142913030184387,5.1198598226349725
179,41.345014115608741,-0.99954416451927419,6.5045885715632412
180,41.497115187955032,-0.21736777793550596,4.7432839827859876
181,40.922329167783111,1.9950182765515263,4.1189175255698736
182,37.039764281287241,-0.29491510730907494,4.2983414455762032
183,38.610068218025148,-2.7760306426823518,5.5316317475361751
184,40.520673006152037,-1.3324910585357652,4.6607251964138889
185,41.980118956367029,-1.5292664375152611,4.871289384534121
186,39.130785732853568,-1.9727167109119419,4.4855406455060756
187,42.699861782707558,-0.89562405588510108,3.6226130549797375
188,41.636372255552239,-2.6651112611058876,3.6847455114859438
189,40.370682236857569,-1.286155793942422,4.8612662811474223
190,42.013007533862918,0.97469465676874878,4.8870961045564894
191,39.842007631841497,2.017321004692195,5.665799324294273
192,42.918364987381622,0.46628517637572242,4.1227321385438707
193,42.028918891147413,2.326658549088978,4.0530680970684623
194,41.268379666248073,-0.41713429283895503,6.3526005429945691
195,40.269203546250381,2.2845296501810579,5.0974535374017567
196,37.011540276593607,-0.94422141946160643,5.7251748640306008
197,39.495218709321385,2.1550758268238566,5.492946161367823
198,45.615258383264539,0.82474361185712008,6.9185647267238295
199,45.02951545252057,0.47237036970601815,6.2484787769537791
End
